image,kind,structure,concentration
2443e6c6-4acd-49ed-ad87-3c07bb326348,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.1
244457ee-49f8-48e2-9a3b-7ff0f440daa8,MCF-7,CCCC(CCC)C(=O)O,150.0
244a37de-bc0a-427d-9d72-877a15b80187,MCF-7,[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,0.01
245a6648-2995-476b-a11d-e653d3dbd0c9,MCF-7,CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,0.05
245ed833-9a67-4cc0-85c3-56057361a811,MCF-7,CCOC(=O)c1cnc2oc3ccc(O)cc3c2c1c4ccccc4,3.0
246479f6-4851-42a6-9460-390a726289cf,MCF-7,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,0.1
24722511-354b-4bda-ae8b-1aecf883a987,MCF-7,CON,50.0
2477d3cb-7a3e-4597-9824-d69a0fa21f10,MCF-7,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O,1.0
24786f40-9f59-4a40-b81b-834f74a284e2,MCF-7,CCCCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C)C=O,100.0
2481a684-2465-4ecb-9f29-ee5e2aaa8e0f,MCF-7,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(=O)C)cc1,0.01
24968a4a-738c-47d5-af2d-52630f8d17e0,MCF-7,CCCC(=O)O,0.25
24a5de2d-3450-487a-9c8f-823f2e0215fb,MCF-7,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(C)C(=O)NC(CC(C)(O)O)C(=O)CF,5.0
24aa917c-b03f-4c2a-a7ba-e1e0f7b9a523,MCF-7,C[C@H]1C[C@@H](C)\\C=C(/C)\\C[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](Cc2c(Br)[nH]c3ccccc23)C(=O)N[C@H](CC(=O)O1)c4ccc(O)cc4,0.01
24bd9591-806d-4eef-b246-3073d762144a,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
24c0c2ee-9ff3-48ce-bd85-09a46a23625e,MCF-7,CCCCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C)C=O,0.1
24e673f6-9cd8-49ca-9be9-b6b64b895f0d,MCF-7,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C)C=O,0.05
24ee95db-29d3-4fe5-a596-cdea9de3a214,MCF-7,C[C@H]1C\\C=C\\[C@H]2[C@H](O)C(=C)[C@@H](C)[C@H]3[C@@H](Cc4ccccc4)NC(=O)C23C(OC(=O)C)\\C=C\\C(C)(O)C1=O,1.0
25020897-a731-466d-ba6d-722d9210fb70,MCF-7,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3cccs3,0.003
250cf639-8669-4668-95b8-0d1372962220,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
250ef770-27a9-427f-a8ef-6de669d852e2,MCF-7,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,10.0
251510ce-de1f-4db3-8712-c9362bc31db0,MCF-7,COc1cccc(C2=CC(=O)c3ccccc3O2)c1N,0.01
252239f0-8a4e-48bc-a66e-225e94861afe,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
2523d6f6-6385-42ec-9113-68d9755e34b6,MCF-7,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O,30.0
25269b00-adab-4dd1-8fba-cca4a80facf7,MCF-7,C[C@H]1CCC\\C=C\\C2C[C@H](O)C[C@H]2[C@H](O)\\C=C\\C(=O)O1,0.1
252d1433-04b7-423a-a879-5e09c862b14b,MCF-7,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\\C=C(/C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(/C)\\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1O,0.03
2533f1a2-91e1-475e-a1e0-03e5c229ddbf,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
2548e53c-00ad-4c64-b80f-caf208956da8,MCF-7,FC1=CNC(=O)NC1=O,0.03
255058cf-f879-43b3-b20a-7df431327bd7,MCF-7,COc1cccc(C2=CC(=O)c3ccccc3O2)c1N,10.0
255c897e-cc08-444b-ba78-bf18a1981939,MCF-7,Nc1ccc(cc1N)c2ccc(N)c(N)c2,0.03
25642150-c3fd-4048-bf65-9c3f3226787a,MCF-7,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,3.0
258dfc96-f119-477e-87ce-8cea5dfc4d3e,MCF-7,CCCCC1C(=Nc2nccnc12)c3ccc(O)cc3,0.1
25a51a68-c2bc-43a2-b5cf-faf685d6f762,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
25b3f4bf-5773-480e-a42b-ac381d5e2efe,MCF-7,[Na+].[F-],500.0
25bf7e14-4bba-47e8-a801-e7d145e0a9f3,MCF-7,CCCC(=O)O,0.83
25c1c56a-507f-4782-a877-611c681dfa28,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.01
25c5c26a-1767-4bb0-b6a5-e1b51093a6c9,MCF-7,CC(C)[C@H](O)C1(NC(=O)[C@H](C)[C@@H]1O)C(=O)SC[C@H](NC(=O)C)C(=O)O,1.0
25d0a9ef-1ec8-4435-b14d-6d1a8ec975b3,MCF-7,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(=O)C)cc1,3.0
25dfca48-d032-4b3c-8e61-daf24d75c12b,MCF-7,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c4nc[nH]c4n2)cc1,0.01
25edb14e-9be6-4957-83cb-af4e2a476af9,MCF-7,CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,0.3
260822e2-2273-433d-a728-b503e9d73bb9,MCF-7,CCCCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C=O,5.0
260925bb-8110-4206-b4cd-6c5fb5c2d364,MCF-7,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(C)C(=O)NC(CC(C)(O)O)C(=O)CF,50.0
26137033-9afe-4064-8190-e27c121c63b3,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
2613f47c-a380-40a4-abc7-0c80546ffd35,MCF-7,CS(=O)C,0.0
2619af20-c236-4008-8cb7-f854cd2c34ef,MCF-7,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCCO)nc12,0.06
261a9979-c2ff-4734-a094-ac26692ca0f9,MCF-7,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-],0.02
261acde7-26ec-4b2f-be76-381000541394,MCF-7,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0.01
261d87c5-206f-4a43-abc9-1a9f64fda62d,MCF-7,OCC1OC(CC1O)N2C=C(F)C(=O)NC2=O,30.0
262b9a0c-8807-43be-95a7-631b8b91e902,MCF-7,C[C@@H](C[C@H](O)[C@H]1O[C@@H]2CC[C@@]3(CC[C@@H](O3)\\C=C\\[C@@H](C)[C@@H]4CC(=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@H]5O)O4)C)O[C@H]2[C@H](O)C1=C)[C@H]6O[C@@]7(CCCCO7)CC[C@H]6C,0.06
264e29fb-02c0-4626-918c-426a574c2196,MCF-7,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,0.3
26554d16-3052-4de6-943e-887b90343771,MCF-7,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3cccs3,0.1
26580a73-ccf8-4ce3-a188-3abf9a2fe9f3,MCF-7,Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,20.0
265e91ad-6ab1-4328-9eb9-77d33133ec9e,MCF-7,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-],2.0
26623a2f-941a-429a-a164-9e98213f42d2,MCF-7,CS(=O)C,0.0
26690b24-53b9-4a80-a561-b903f6a6d973,MCF-7,OC(=O)C(=S)Cc1ccc(I)cc1,0.015
267bef1b-c267-43d6-8891-db44545b0884,MCF-7,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O,0.3
2680bc9e-ef13-483c-a9a3-419263a0349b,MCF-7,C[C@@H]1CCC[C@@H](O)\\C=C\\C(=O)O[C@]23[C@@H](\\C=C\\C1)[C@H](O)C(=C)[C@@H](C)[C@H]2[C@H](Cc4ccccc4)NC3=O,0.3
268c23e4-6050-4d9d-9445-307a800e7518,MCF-7,CS(=O)C,0.0
26ac3200-e35a-43d9-8e2e-d0ab3dca09ca,MCF-7,N[Pt](N)(Cl)Cl,3.0
26ad09ba-9054-4151-95e1-b7de2feae0dc,MCF-7,OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,0.003
26d1a106-349e-4673-ac91-3b8565911c46,MCF-7,CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,0.01
26d54d75-2e54-4390-9abc-b7ce76253757,MCF-7,CS(=O)C,0.0
26ea9d25-537f-460a-99c3-a2149dd05ab0,MCF-7,CS(=O)C,0.0
26f3b148-3129-48ac-9832-6e64d9c71493,MCF-7,N\\C(=C(\\C#N)/C(=C(\\N)/Sc1ccccc1N)/C#N)\\Sc2ccccc2N,0.03
26faae29-4428-4a35-9180-fc596ba69ab6,MCF-7,CS(=O)C,0.0
27144bcf-0fd9-488a-8fba-f983503c4d23,MCF-7,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c4nc[nH]c4n2)cc1,0.03
2723eadc-38db-43f4-b931-cf2c2108bf72,MCF-7,CCCC(CCC)C(=O)O,150.0
27277b45-516a-465c-87e8-9d989abb47bb,MCF-7,NC1=NC(=O)N(C=C1)C2OC(CO)C(O)C2O,3.0
273b4731-0db4-4482-a6d8-6d10bc2777a4,MCF-7,CS(=O)C,0.0
273b7787-e9e2-433a-930a-2b0e40449d8d,MCF-7,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(CCC(=O)OC(C)(C)C)C(=O)NC(C)C(=O)NC(CC(C)C)C=O,10.0
27445b03-48be-492c-85e5-af612710d0f9,MCF-7,CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,0.1
274572bf-992d-49f3-a88e-230091711105,MCF-7,CCCCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C)C=O,10.0
276da7e3-1c82-4c81-b643-d70a2028b3ff,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
277ac2e4-31ab-42f1-8903-b511a73d7008,MCF-7,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C)C=O,0.015
277d0196-c10c-4b88-b70c-4fa6c438869c,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
27835a71-1028-4367-b1ff-4e8ff9fb5ea4,MCF-7,CN[C@H]1C[C@H]2O[C@@](C)([C@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,0.003
278652e8-846b-45ee-bba4-2a803a6ae508,MCF-7,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC4NCCc5cc(OC)c(OC)cc45,0.1
2790b3b0-7b80-4cc1-ab54-d6b1585cb5c5,MCF-7,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\\C(=C\\c3csc(C)n3)\\C,0.3
27a5c2d1-463b-4ab1-a89b-4205c4f3a126,MCF-7,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C)C=O,0.05
27aa1d8a-50aa-49a7-b7da-51b7ebc4f597,MCF-7,CS(=O)C,0.0
27b079f9-f783-4067-9d32-786320629a27,MCF-7,CS(=O)C,0.0
27b8a784-ae97-4b87-81ed-7add359a228c,MCF-7,COc1cccc(C2=CC(=O)c3ccccc3O2)c1N,0.3
27b9f27c-3c7f-41f2-80b5-36cdb57b02fe,MCF-7,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,3.0
27bd8890-0f2e-48f5-99e6-c63d4394b2f2,MCF-7,ONc1c([nH]c2ccccc12)C3=C4C=CC=CC4=NC3=O,3.0
27cd7e91-2aee-46c6-ba67-e0165f381f12,MCF-7,CCOC(=O)c1cnc2oc3ccc(O)cc3c2c1c4ccccc4,1.0
27dd76d0-47d1-4524-9517-78d35ae4f76f,MCF-7,CON,0.15
27e498a3-961e-441b-aacf-9fc3449d3f32,MCF-7,O=C1O[Pt]OC(=O)C12CCC2,6.0
27e58ac8-b9f8-4cb5-98df-9710120991a3,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
27eec4cf-24a1-4be4-b1a7-33d05c805d68,MCF-7,CS(=O)C,0.0
27f086ee-7255-47e4-bd32-7415d0375a63,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
2819952b-aedb-4d1c-8b8e-d28bca718e04,MCF-7,CS(=O)C,0.0
281a36da-c287-4f2f-b21a-49b5e718c512,MCF-7,CS(=O)C,0.0
282525c1-3e06-47e2-86b7-6a586fe2fb07,MCF-7,CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,10.0
282f5e09-068b-45c7-bdc0-42c5c711e3e5,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
28390304-1027-4bbb-88fb-4efd05a6608b,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
28390653-0308-4193-a6b4-636bf8d2a85a,MCF-7,[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,0.01
2848855b-c026-4bf6-96ef-aa2f9cdbd658,MCF-7,NC1=NC(=O)c2ncn(COCCO)c2N1,0.15
28584120-6e91-48b4-94d1-8518d4d5e60c,MCF-7,OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0.01
285d7541-0263-4e5e-b524-d5c745e1c197,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
28770d4d-3186-49b9-916e-d1c9b7d8665e,MCF-7,O=C1c2ccccc2c3n[nH]c4cccc1c34,0.5
2886ce20-55a0-4b25-9f0b-1f01eea6a16d,MCF-7,CC(C)C[C@H](NC(=O)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C=O,0.02
28982643-0b11-4895-a0bf-a486479b0284,MCF-7,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)C)n2,1.0
28a588a2-626f-42d2-864d-05d5d47b26d5,MCF-7,CN(C)c1ncnc2c1ncn2C3OC(CO)C(N)C3O,0.1
28a74fd6-346b-4f1e-b586-d5561d390146,MCF-7,CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(C)C(=O)NC(CC(C)(O)O)C(=O)CF,5.0
28a76d56-ff8f-4e1f-b5bc-0c9ada27ee8c,MCF-7,CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,1.0
28af2d35-f1bb-4000-a046-9421013b1101,MCF-7,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,1.0
28af4942-5abc-4dcc-ad49-da0589b43820,MCF-7,CS(=O)C,0.0
28bcfd1b-e6dd-42b7-9565-74282fc9175f,MCF-7,CCCCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C)C=O,0.1
28c2456c-f520-4247-a599-1925e3f376e3,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
28c9699c-ef55-43d0-81ad-10cc513720c3,MCF-7,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,1.5
28e612b0-d14c-4e5f-a633-77e8cfc54696,MCF-7,CS(=O)c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,0.01
28eeee52-ef9f-4a2c-b6e2-b08d6eed82e9,MCF-7,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,1.0
29003728-7777-497e-ad19-08d69a6ed3d6,MCF-7,CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O,10.0
2906a69a-db9f-4616-9b94-23b89c3708a7,MCF-7,CCCCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C=O,0.05
2912d0bd-aebc-4cc4-af25-7a3b1cbc95ad,MCF-7,O=C1c2ccccc2c3n[nH]c4cccc1c34,0.5
29132e02-cda2-498b-875a-76ebd1e6155a,MCF-7,Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,0.1
2914e8f8-41d2-4034-a672-0814956044d7,MCF-7,COc1cccc(C2=CC(=O)c3ccccc3O2)c1N,3.0
2925e67a-6ec6-42f2-bd82-fada6a81ee5d,MCF-7,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,0.3
292fab66-57c6-4145-b586-9261d9f8434d,MCF-7,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,0.03
293121df-8275-4f6b-b841-5cd5f3513a48,MCF-7,CCCC(=O)O,83.0
295a2bc0-664d-4ef6-9b67-7d91a81d6ce1,MCF-7,CC(C)C\\C=C\\C(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CC(O)[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=O)NC3=O)O[C@H]1O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(=O)C,0.05
295dae9d-2e2b-4a9a-889e-3b79e79933cf,MCF-7,COc1cccc(C2=CC(=O)c3ccccc3O2)c1N,0.03
297b0e22-10aa-44b4-b39b-dbb836e05901,MCF-7,CC(C)C\\C=C\\C(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](CC(O)[C@H]2O[C@H]([C@H](O)[C@@H]2O)N3C=CC(=O)NC3=O)O[C@H]1O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(=O)C,0.5
298549aa-f8f7-4dde-95eb-1836e83dce7a,MCF-7,COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3cccs3,0.03
2987b12a-e5e0-4d9e-bbf3-ac39a92a8e12,MCF-7,[O-][N+](=O)c1ccc2[nH]c3c(CC(=O)Nc4ccccc34)c2c1,0.03
2992d607-2de5-4705-aae8-bbbdd7c84349,MCF-7,CS(=O)C,0.0
29a13570-df1c-4990-8730-aa08691e518c,MCF-7,O=C1c2ccccc2c3n[nH]c4cccc1c34,1.5
29a20b0f-4ed5-49dc-917c-92a447beaf02,MCF-7,CC[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,0.3
29bfed62-1eed-4a65-8f3b-8dabe4d3e980,MCF-7,C[C@H]1C\\C=C\\[C@H]2[C@H](O)C(=C)[C@@H](C)[C@H]3[C@@H](Cc4ccccc4)NC(=O)C23C(OC(=O)C)\\C=C\\C(C)(O)C1=O,0.01
29cd8667-8307-4e87-bff7-40f9941ceeee,MCF-7,CS(=O)C,0.0
29d1d65f-c0f4-47a1-b13b-57dc69848908,MCF-7,CC1CNCCN1S(=O)(=O)c2cccc3cnccc23,0.05
2a141e93-6423-41e3-87c9-397bf7260cb8,MCF-7,CC(C=C(C)C=CC(=O)NO)C(=O)c1ccc(cc1)N(C)C,0.01
2a1b9dd6-99cf-410b-b6f2-7f5aa19d238c,MCF-7,CS(=O)C,0.0
2a21013a-71b1-4e17-b306-90ce193ab6f8,MCF-7,CC[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,0.03
2a48ea27-b7a6-42ff-90a6-4339f807aa64,MCF-7,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,0.01
2a5874a9-865c-4123-863c-fc23e1c84cd6,MCF-7,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)C)n2,0.03
2a5a5a91-34b9-4156-9e23-19d46b5aa7c3,MCF-7,CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,0.01
2a6189be-f2ab-4396-bff4-d5a69b984c1b,MCF-7,CO[C@H]1C[C@H](C)C(OC)C2=CC(=O)C=C(NC(=O)\\C(=C\\C=C/[C@H](OC)[C@@H](OC(=O)N)\\C(=C\\C(C)[C@H]1OC)\\C)\\C)C2=O,0.01
2a67f13f-eba9-4ce9-8888-71f276ca31b4,MCF-7,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,3.0
2a68387a-ef45-4d26-aabe-77a0286beaf8,MCF-7,CN(C)c1ncnc2c1ncn2C3OC(CO)C(N)C3O,100.0
2a6ff735-a353-43e2-96b3-55e0e8b08b59,MCF-7,CCCCC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C=O,0.05
2a7f2919-4cd3-44be-99b6-ea475e2e33ef,MCF-7,CSCCC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C)C=O,0.5
2a925cb0-5744-4930-b42e-34ae057f0756,MCF-7,CCC\\C=C\\C=C\\C(=O)O[C@H]1\\C(=C\\C(=O)OC)\\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\\C(=C\\C(=O)OC)\\C[C@@H](O4)\\C=C\\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O,1.0
2a986ad4-e409-45d9-8553-e937ab640473,MCF-7,C[C@H]1CCC\\C=C\\C2C[C@H](O)C[C@H]2[C@H](O)\\C=C\\C(=O)O1,10.0
